,volcano,hazard,VEI,prob,mass,buffer,volume,length_primary,length_unclassified,length_residential,length_service,length_living_street,length_tertiary,length_secondary,length_trunk,length_trunk_link,length_primary_link,length_tertiary_link,length_motorway,length_motorway_link,length_secondary_link,length_road,month,length_motorcycle_link
17,Cereme,Tephra,5.0,90,100.0,,,189.13,1265.92,6207.55,452.63,15.02,627.81,147.77,134.99,1.91,0.21,0.19,4.71,,0.01,,8,
0,Cereme,Tephra,3.0,10,1.0,,,154.64,809.86,3154.7,146.84,1.12,270.1,72.68,77.17,0.55,0.06,,,,,,9,
1,Cereme,Tephra,3.0,10,100.0,,,,26.25,50.86,3.49,,10.28,,,,,,,,,,9,
2,Cereme,Tephra,3.0,50,1.0,,,122.24,607.48,2336.67,99.9,1.12,204.16,51.63,34.39,,0.01,,,,,,9,
3,Cereme,Tephra,3.0,50,100.0,,,,25.73,45.0,3.37,,,,,,,,,,,,9,
4,Cereme,Tephra,3.0,90,1.0,,,110.75,434.51,1462.32,57.85,1.03,171.15,24.13,,,0.01,,,,,,9,
5,Cereme,Tephra,3.0,90,100.0,,,,16.84,35.09,3.29,,,,,,,,,,,,9,
6,Cereme,Tephra,4.0,10,1.0,,,791.58,6781.52,24534.11,2190.35,172.25,1793.97,797.38,474.78,4.13,8.13,1.8,280.63,68.68,1.36,,9,
7,Cereme,Tephra,4.0,10,100.0,,,112.59,446.25,1678.27,63.34,0.81,170.64,31.98,15.88,,0.01,,,,,,9,
8,Cereme,Tephra,4.0,50,1.0,,,561.62,4166.78,18305.53,1702.92,153.43,1287.62,701.16,342.17,3.5,6.27,1.69,189.57,49.34,1.28,,9,
9,Cereme,Tephra,4.0,50,100.0,,,83.5,337.92,1044.47,35.1,0.33,139.37,16.36,,,,,,,,,9,
10,Cereme,Tephra,4.0,90,1.0,,,278.02,2420.96,11277.65,796.16,41.48,699.18,370.21,221.71,2.4,0.78,0.3,62.49,12.71,0.56,,9,
11,Cereme,Tephra,4.0,90,100.0,,,60.13,213.92,616.7,20.27,,88.91,,,,,,,,,,9,
12,Cereme,Tephra,5.0,10,1.0,,,3414.75,26719.77,97487.88,13533.58,2984.46,9353.17,3372.89,2753.77,60.85,53.34,15.06,1458.24,503.75,18.79,4.08,9,
13,Cereme,Tephra,5.0,10,100.0,,,589.5,3814.83,17439.93,1457.85,135.97,1213.46,534.8,314.41,3.5,6.05,0.74,146.45,38.5,1.03,,9,
14,Cereme,Tephra,5.0,50,1.0,,,2533.44,20883.17,69079.85,9262.53,1520.73,5946.91,2181.75,1744.11,26.55,29.76,7.9,1020.44,366.14,8.32,0.01,9,
15,Cereme,Tephra,5.0,50,100.0,,,266.14,1999.07,9760.78,705.11,26.26,688.26,287.98,203.91,2.27,0.38,0.26,25.1,0.94,0.29,,9,
16,Cereme,Tephra,5.0,90,1.0,,,1627.15,13530.84,40035.77,5202.14,276.32,3995.68,1352.12,959.35,9.28,9.23,3.8,576.34,159.51,1.71,0.01,9,
17,Cereme,Tephra,5.0,90,100.0,,,149.64,902.04,3836.96,158.65,1.28,327.88,106.39,79.68,0.55,0.08,0.06,,,,,9,
0,Cereme,Tephra,3.0,10,1.0,,,183.39,835.28,3259.79,159.77,3.22,227.32,73.59,42.49,0.1,0.07,0.02,,,,,10,
1,Cereme,Tephra,3.0,10,100.0,,,,22.65,46.62,3.49,,10.28,,,,,,,,,,10,
2,Cereme,Tephra,3.0,50,1.0,,,131.92,574.75,1998.57,104.54,1.12,164.31,54.51,,,0.01,,,,,,10,
3,Cereme,Tephra,3.0,50,100.0,,,,22.65,38.9,3.37,,,,,,,,,,,,10,
4,Cereme,Tephra,3.0,90,1.0,,,104.83,406.4,1341.35,61.2,0.79,126.09,23.94,,,0.01,,,,,,10,
5,Cereme,Tephra,3.0,90,100.0,,,,16.84,25.71,3.29,,,,,,,,,,,,10,
6,Cereme,Tephra,4.0,10,1.0,,,725.64,6682.33,24713.62,2144.79,186.0,1730.86,802.38,494.48,6.12,8.28,0.96,285.2,72.8,1.67,,10,
7,Cereme,Tephra,4.0,10,100.0,,,113.29,433.84,1438.7,68.63,0.91,124.19,33.2,,,0.01,,,,,,10,
8,Cereme,Tephra,4.0,50,1.0,,,488.28,4193.23,16993.52,1161.0,62.06,1108.3,515.36,291.66,3.02,3.0,0.59,154.18,31.16,1.04,,10,
9,Cereme,Tephra,4.0,50,100.0,,,77.65,320.37,939.32,39.56,,89.51,13.93,,,,,,,,,10,
10,Cereme,Tephra,4.0,90,1.0,,,375.24,2705.06,11329.66,736.35,20.29,800.79,322.41,220.73,2.04,1.29,0.42,81.75,13.82,0.28,,10,
11,Cereme,Tephra,4.0,90,100.0,,,50.06,225.43,560.55,21.78,,80.96,,,,,,,,,,10,
12,Cereme,Tephra,5.0,10,1.0,,,3662.95,27674.88,102665.36,14213.67,3079.95,9761.71,3547.3,2859.09,62.67,58.83,15.38,1521.96,534.55,19.74,4.08,10,
13,Cereme,Tephra,5.0,10,100.0,,,407.08,3211.89,14067.98,951.17,39.43,924.99,375.46,243.83,2.39,0.96,0.45,100.52,14.76,0.49,,10,
14,Cereme,Tephra,5.0,50,1.0,,,2621.79,23063.9,77961.98,9801.91,1729.81,6949.44,2279.67,2077.82,31.04,27.83,7.73,1116.15,363.81,8.19,4.08,10,
15,Cereme,Tephra,5.0,50,100.0,,,281.45,1805.77,7567.29,384.3,10.98,543.63,199.52,161.05,1.21,0.31,0.24,,,0.01,,10,
16,Cereme,Tephra,5.0,90,1.0,,,1975.73,17974.34,55948.61,7467.17,634.09,4998.21,1651.17,1387.22,15.0,14.57,6.59,810.31,220.96,6.13,0.01,10,
17,Cereme,Tephra,5.0,90,100.0,,,175.58,1056.1,4271.3,167.83,1.21,268.59,120.48,100.09,0.55,0.06,,,,,,10,
0,Cereme,Tephra,3.0,10,1.0,,,208.41,984.26,3644.53,189.65,7.95,242.18,71.38,3.91,,0.2,,,,,,11,
1,Cereme,Tephra,3.0,10,100.0,,,,16.84,41.91,3.37,,,,,,,,,,,,11,
2,Cereme,Tephra,3.0,50,1.0,,,150.86,612.31,2129.24,113.13,4.48,159.36,46.85,,,0.03,,,,,,11,
3,Cereme,Tephra,3.0,50,100.0,,,,16.84,24.9,3.29,,,,,,,,,,,,11,
4,Cereme,Tephra,3.0,90,1.0,,,79.84,333.12,954.59,47.07,0.09,85.49,17.59,,,,,,,,,11,
5,Cereme,Tephra,3.0,90,100.0,,,,,6.04,,,,,,,,,,,,,11,
6,Cereme,Tephra,4.0,10,1.0,,,750.47,7177.72,24984.87,1994.09,244.85,1801.02,688.48,571.11,6.68,8.46,1.06,305.78,73.07,1.49,,11,
7,Cereme,Tephra,4.0,10,100.0,,,140.35,547.66,1909.33,106.54,4.37,143.01,31.15,,,0.03,,,,,,11,
8,Cereme,Tephra,4.0,50,1.0,,,480.41,4369.78,16054.99,1023.77,86.46,1098.33,388.11,330.72,3.74,3.05,0.55,167.82,30.22,0.52,,11,
9,Cereme,Tephra,4.0,50,100.0,,,76.09,319.77,906.55,51.28,0.98,79.43,17.64,,,,,,,,,11,
10,Cereme,Tephra,4.0,90,1.0,,,325.15,2431.76,8848.88,460.95,19.53,555.69,230.99,167.47,0.61,1.41,0.24,79.87,14.49,0.28,,11,
11,Cereme,Tephra,4.0,90,100.0,,,50.19,157.99,378.61,23.8,,54.28,12.98,,,,,,,,,11,
12,Cereme,Tephra,5.0,10,1.0,,,3633.06,27588.21,102248.1,14089.58,3099.9,9973.29,3726.02,2813.03,61.19,57.42,15.28,1462.58,524.72,19.44,4.08,11,
13,Cereme,Tephra,5.0,10,100.0,,,465.38,3517.19,15404.46,1012.41,43.48,1034.02,349.78,316.92,4.03,2.46,0.53,156.67,30.22,0.47,,11,
14,Cereme,Tephra,5.0,50,1.0,,,3004.85,23945.18,85803.05,10884.39,2122.05,7810.03,2679.53,2297.46,45.97,41.69,9.69,1235.6,428.82,11.98,4.08,11,
15,Cereme,Tephra,5.0,50,100.0,,,285.57,1792.6,7158.58,306.08,6.12,481.22,168.14,132.99,0.9,0.27,0.04,6.61,,,,11,
16,Cereme,Tephra,5.0,90,1.0,,,1660.56,17346.01,44173.39,4002.07,304.62,3648.02,1015.23,1243.72,11.98,9.49,2.67,583.4,126.13,2.09,2.38,11,
17,Cereme,Tephra,5.0,90,100.0,,,175.42,853.45,3222.05,143.62,2.56,176.18,79.59,38.25,,0.01,,,,,,11,
0,Cereme,Tephra,3.0,10,1.0,,,213.0,989.21,3821.14,195.0,10.53,257.71,78.79,21.77,0.1,0.35,0.04,5.96,,,,12,
1,Cereme,Tephra,3.0,10,100.0,,,,16.84,33.82,3.37,,,,,,,,,,,,12,
2,Cereme,Tephra,3.0,50,1.0,,,153.57,624.86,2334.37,115.62,4.79,201.1,35.59,,,0.13,,,,,,12,
3,Cereme,Tephra,3.0,50,100.0,,,,16.84,24.02,3.29,,,,,,,,,,,,12,
4,Cereme,Tephra,3.0,90,1.0,,,91.06,408.08,1260.29,65.63,1.89,110.7,32.27,,,0.01,,,,,,12,
5,Cereme,Tephra,3.0,90,100.0,,,,,6.04,,,,,,,,,,,,,12,
6,Cereme,Tephra,4.0,10,1.0,,,762.7,6578.74,25627.05,2404.69,187.64,1754.84,771.48,542.66,6.44,8.76,1.83,371.17,80.7,1.67,,12,
7,Cereme,Tephra,4.0,10,100.0,,,133.54,490.48,1659.53,85.41,3.42,151.96,40.75,,,0.01,,,,,,12,
8,Cereme,Tephra,4.0,50,1.0,,,643.2,4801.01,19317.64,1686.66,148.97,1264.98,538.43,344.47,4.96,7.88,0.83,226.6,45.33,1.34,,12,
9,Cereme,Tephra,4.0,50,100.0,,,82.49,317.11,939.47,50.01,0.49,92.94,5.54,,,0.01,,,,,,12,
10,Cereme,Tephra,4.0,90,1.0,,,332.65,3117.89,11601.61,834.14,20.89,793.15,309.25,243.6,2.38,0.8,0.37,122.67,22.9,0.15,,12,
11,Cereme,Tephra,4.0,90,100.0,,,48.53,213.81,561.03,28.39,,82.84,,,,,,,,,,12,
12,Cereme,Tephra,5.0,10,1.0,,,3355.81,26656.68,93926.4,13865.09,2980.49,8632.3,3039.63,2733.39,63.79,53.36,15.27,1444.73,504.57,18.74,4.08,12,
13,Cereme,Tephra,5.0,10,100.0,,,564.45,3536.12,17264.98,1553.58,151.97,1148.65,530.86,301.24,3.48,5.99,0.62,189.59,49.7,1.22,,12,
14,Cereme,Tephra,5.0,50,1.0,,,3409.03,25602.83,91745.79,13783.34,3050.85,8004.21,2995.27,2363.65,61.26,58.94,15.53,1418.08,509.48,19.5,0.01,12,
15,Cereme,Tephra,5.0,50,100.0,,,292.66,2183.9,9880.42,722.42,24.86,645.28,261.75,208.25,2.39,0.37,0.15,80.29,8.35,0.27,,12,
16,Cereme,Tephra,5.0,90,1.0,,,2900.29,20398.47,77842.86,11023.17,2346.76,6756.09,2457.99,1877.76,54.17,49.36,11.49,1192.74,423.26,15.03,0.01,12,
17,Cereme,Tephra,5.0,90,100.0,,,180.17,1074.07,4343.57,200.07,2.08,308.21,111.25,115.32,0.76,0.17,0.02,,2.49,,,12,
0,Dieng_Volcanic_Complex,Tephra,3.0,10,1.0,,,213.63,1432.86,3510.61,94.91,1.36,1158.25,300.95,97.42,0.22,,,,,,,0,
1,Dieng_Volcanic_Complex,Tephra,3.0,10,100.0,,,34.04,53.51,160.25,21.81,0.04,87.02,42.57,,,,,,,,,0,
2,Dieng_Volcanic_Complex,Tephra,3.0,50,1.0,,,110.09,585.51,1187.98,48.37,0.47,458.95,166.09,26.11,0.05,,,,,,,0,
3,Dieng_Volcanic_Complex,Tephra,3.0,50,100.0,,,11.08,31.47,71.83,16.53,0.04,62.68,22.62,,,,,,,,,0,
4,Dieng_Volcanic_Complex,Tephra,3.0,90,1.0,,,57.37,232.02,518.46,23.1,0.19,187.77,83.0,,,,,,,,,0,
5,Dieng_Volcanic_Complex,Tephra,3.0,90,100.0,,,7.92,8.23,24.98,14.08,0.04,37.2,,,,,,,,,,0,
6,Dieng_Volcanic_Complex,Tephra,4.0,10,1.0,,,686.6,5767.94,22557.23,802.07,42.44,4323.46,1379.46,687.88,3.48,0.85,0.49,214.39,30.18,0.56,,0,
7,Dieng_Volcanic_Complex,Tephra,4.0,10,100.0,,,130.36,764.56,1694.4,77.79,0.93,614.87,174.84,43.94,0.07,,,,,,,0,
8,Dieng_Volcanic_Complex,Tephra,4.0,50,1.0,,,448.5,3613.22,12950.56,369.81,28.46,2865.06,1000.47,301.08,1.15,0.17,0.38,64.27,7.13,0.23,,0,
9,Dieng_Volcanic_Complex,Tephra,4.0,50,100.0,,,88.03,363.42,722.59,39.31,0.23,271.41,121.01,,,,,,,,,0,
10,Dieng_Volcanic_Complex,Tephra,4.0,90,1.0,,,260.93,1910.65,5321.04,166.0,21.63,1393.5,529.68,111.88,0.08,0.06,0.02,,,0.01,,0,
11,Dieng_Volcanic_Complex,Tephra,4.0,90,100.0,,,35.1,179.07,351.41,19.06,0.23,142.39,74.69,,,,,,,,,0,
12,Dieng_Volcanic_Complex,Tephra,5.0,10,1.0,,,3456.77,34959.74,130622.6,9986.45,1093.99,13010.36,4574.33,3198.56,36.71,16.84,8.62,1400.59,336.32,7.44,4.08,0,
13,Dieng_Volcanic_Complex,Tephra,5.0,10,100.0,,,447.19,3537.28,12393.35,384.23,27.69,2932.73,999.32,278.31,0.6,0.06,0.12,,,0.23,,0,
14,Dieng_Volcanic_Complex,Tephra,5.0,50,1.0,,,1988.56,20269.62,67638.42,4069.2,494.17,7280.93,2498.44,1945.5,17.11,9.76,3.6,745.86,164.24,2.68,4.06,0,
15,Dieng_Volcanic_Complex,Tephra,5.0,50,100.0,,,311.71,1966.9,5440.24,181.85,21.86,1602.02,518.25,94.95,0.08,0.06,0.01,,,,,0,
16,Dieng_Volcanic_Complex,Tephra,5.0,90,1.0,,,1082.41,9348.18,36854.02,1440.91,181.0,4929.04,1583.99,1013.53,4.13,1.9,0.87,321.53,66.46,0.7,4.06,0,
17,Dieng_Volcanic_Complex,Tephra,5.0,90,100.0,,,138.92,1098.81,2220.43,75.35,0.61,722.02,246.65,49.8,0.02,,,,,,,0,
18,Dieng_Volcanic_Complex,BAF,,10,,300.0,9800000.0,,6.4,11.24,,,11.23,,,,,,,,,,0,
19,Dieng_Volcanic_Complex,BAF,,50,,300.0,9800000.0,,6.4,9.32,,,11.23,,,,,,,,,,0,
20,Dieng_Volcanic_Complex,BAF,,90,,300.0,9800000.0,,,,,,,,,,,,,,,,0,
21,Dieng_Volcanic_Complex,BAF,,10,,990.0,9800000.0,,9.0,23.02,,,12.02,22.62,,,,,,,,,0,
22,Dieng_Volcanic_Complex,BAF,,50,,990.0,9800000.0,,9.0,19.43,,,12.02,,,,,,,,,,0,
23,Dieng_Volcanic_Complex,BAF,,90,,990.0,9800000.0,,,,,,,,,,,,,,,,0,
24,Dieng_Volcanic_Complex,BAF,,10,,300.0,450000.0,,,,,,11.23,,,,,,,,,,0,
25,Dieng_Volcanic_Complex,BAF,,50,,300.0,450000.0,,,,,,11.23,,,,,,,,,,0,
26,Dieng_Volcanic_Complex,BAF,,90,,300.0,450000.0,,,,,,,,,,,,,,,,0,
27,Dieng_Volcanic_Complex,BAF,,10,,990.0,450000.0,,,0.86,,,11.23,,,,,,,,,,0,
28,Dieng_Volcanic_Complex,BAF,,50,,990.0,450000.0,,,0.46,,,11.23,,,,,,,,,,0,
29,Dieng_Volcanic_Complex,BAF,,90,,990.0,450000.0,,,,,,,,,,,,,,,,0,
30,Dieng_Volcanic_Complex,PDC,3.0,10,,,,104.41,462.4,1349.84,50.65,0.87,466.62,133.33,23.11,0.06,,,,,,,0,
31,Dieng_Volcanic_Complex,PDC,3.0,50,,,,34.04,99.44,323.49,26.32,0.04,118.29,39.14,,,,,,,,,0,
32,Dieng_Volcanic_Complex,PDC,3.0,90,,,,17.69,25.61,81.19,5.05,0.04,51.1,22.62,,,,,,,,,0,
33,Dieng_Volcanic_Complex,PDC,4.0,10,,,,182.3,802.68,2262.68,78.09,1.01,724.05,194.88,59.8,0.06,,,,,,,0,
34,Dieng_Volcanic_Complex,PDC,4.0,50,,,,43.25,178.93,612.56,38.17,0.53,220.63,60.58,6.87,0.02,,,,,,,0,
35,Dieng_Volcanic_Complex,PDC,4.0,90,,,,34.04,66.5,247.26,21.68,0.04,93.77,22.62,,,,,,,,,0,
36,Dieng_Volcanic_Complex,PDC,5.0,10,,,,267.48,1533.32,4092.66,137.06,1.01,1269.55,397.74,146.76,0.75,,,,,,,0,
37,Dieng_Volcanic_Complex,PDC,5.0,50,,,,71.68,356.96,1074.09,45.9,0.87,417.37,100.8,19.26,0.05,,,,,,,0,
38,Dieng_Volcanic_Complex,PDC,5.0,90,,,,41.8,140.67,425.0,33.17,0.04,151.65,49.68,,,,,,,,,0,
0,Dieng_Volcanic_Complex,Tephra,3.0,10,1.0,,,165.5,1033.16,2726.67,84.32,0.99,858.15,178.46,59.85,0.21,,,,,,,1,
1,Dieng_Volcanic_Complex,Tephra,3.0,10,100.0,,,30.88,25.95,124.83,20.51,0.04,79.53,22.62,,,,,,,,,1,
2,Dieng_Volcanic_Complex,Tephra,3.0,50,1.0,,,101.22,676.37,1927.88,58.53,0.59,635.68,132.66,53.44,0.19,,,,,,,1,
3,Dieng_Volcanic_Complex,Tephra,3.0,50,100.0,,,30.1,14.83,88.02,18.34,0.04,63.03,,,,,,,,,,1,
4,Dieng_Volcanic_Complex,Tephra,3.0,90,1.0,,,68.99,419.79,1226.02,41.87,0.35,405.3,76.12,36.04,0.03,,,,,,,1,
5,Dieng_Volcanic_Complex,Tephra,3.0,90,100.0,,,19.39,10.76,56.11,16.24,0.04,43.72,,,,,,,,,,1,
6,Dieng_Volcanic_Complex,Tephra,4.0,10,1.0,,,616.96,5584.79,20003.37,732.02,63.56,3966.95,1215.88,555.63,3.37,0.75,0.49,222.87,29.81,0.38,,1,
7,Dieng_Volcanic_Complex,Tephra,4.0,10,100.0,,,101.43,483.21,1201.93,49.72,0.93,483.41,132.18,9.1,0.03,,,,,,,1,
8,Dieng_Volcanic_Complex,Tephra,4.0,50,1.0,,,500.49,4445.69,14746.41,508.55,32.6,3289.96,1068.97,406.86,2.62,0.19,0.49,165.91,17.55,0.08,,1,
9,Dieng_Volcanic_Complex,Tephra,4.0,50,100.0,,,89.85,347.05,847.86,44.1,0.23,330.18,105.73,,,,,,,,,1,
10,Dieng_Volcanic_Complex,Tephra,4.0,90,1.0,,,409.76,3393.38,9995.67,290.58,24.16,2496.55,860.15,253.82,1.52,0.04,0.31,56.86,7.13,0.01,,1,
11,Dieng_Volcanic_Complex,Tephra,4.0,90,100.0,,,58.06,258.97,634.3,36.0,0.23,237.58,82.67,,,,,,,,,1,
12,Dieng_Volcanic_Complex,Tephra,5.0,10,1.0,,,3671.88,35120.0,134674.61,12200.52,2021.82,12855.37,4605.51,3551.35,47.04,24.47,10.9,1597.35,455.45,10.37,4.08,1,
13,Dieng_Volcanic_Complex,Tephra,5.0,10,100.0,,,445.22,3007.46,9205.93,338.25,26.25,2455.56,820.22,150.78,0.33,0.06,0.12,,,0.13,,1,
14,Dieng_Volcanic_Complex,Tephra,5.0,50,1.0,,,2804.66,28200.41,90799.64,6807.46,807.27,9562.35,3188.18,2631.16,30.13,11.88,6.15,1106.78,230.89,4.13,4.08,1,
15,Dieng_Volcanic_Complex,Tephra,5.0,50,100.0,,,338.75,2293.58,6232.47,204.24,21.86,1840.88,553.58,112.69,0.22,0.06,0.02,,,0.01,,1,
16,Dieng_Volcanic_Complex,Tephra,5.0,90,1.0,,,1670.74,17195.27,58514.75,3006.71,533.34,7119.67,2300.68,1681.18,14.82,4.91,2.19,660.24,140.34,1.94,4.06,1,
17,Dieng_Volcanic_Complex,Tephra,5.0,90,100.0,,,205.85,1518.74,3563.93,106.47,1.31,1109.31,279.13,95.78,0.08,,,,,,,1,
0,Dieng_Volcanic_Complex,Tephra,3.0,10,1.0,,,176.63,1088.68,2805.63,80.44,0.99,932.98,234.99,75.37,0.21,,,,,,,2,
1,Dieng_Volcanic_Complex,Tephra,3.0,10,100.0,,,34.04,35.22,132.1,21.94,0.04,94.73,22.62,,,,,,,,,2,
2,Dieng_Volcanic_Complex,Tephra,3.0,50,1.0,,,122.82,631.37,1617.22,41.73,0.62,573.81,128.58,39.58,0.05,,,,,,,2,
3,Dieng_Volcanic_Complex,Tephra,3.0,50,100.0,,,20.42,14.65,76.72,19.35,0.04,59.11,22.62,,,,,,,,,2,
4,Dieng_Volcanic_Complex,Tephra,3.0,90,1.0,,,52.19,279.12,657.07,23.44,0.14,295.94,79.03,2.56,0.03,,,,,,,2,
5,Dieng_Volcanic_Complex,Tephra,3.0,90,100.0,,,7.92,12.34,37.79,17.3,0.04,37.2,,,,,,,,,,2,
6,Dieng_Volcanic_Complex,Tephra,4.0,10,1.0,,,591.98,5554.27,20819.84,756.57,40.42,4164.96,1268.36,650.87,3.48,0.73,0.54,241.07,31.12,0.24,,2,
7,Dieng_Volcanic_Complex,Tephra,4.0,10,100.0,,,104.01,497.87,1145.05,49.07,0.93,487.18,148.9,7.86,0.02,,,,,,,2,
8,Dieng_Volcanic_Complex,Tephra,4.0,50,1.0,,,471.58,4047.39,13599.73,474.5,32.39,3120.1,1016.74,364.48,2.22,0.17,0.49,170.32,21.88,0.07,,2,
9,Dieng_Volcanic_Complex,Tephra,4.0,50,100.0,,,89.85,320.02,756.03,42.08,0.23,292.62,98.22,,,,,,,,,2,
10,Dieng_Volcanic_Complex,Tephra,4.0,90,1.0,,,344.17,2543.37,7809.76,213.64,22.1,1973.95,670.95,193.07,1.21,0.03,0.31,64.27,7.13,0.01,,2,
11,Dieng_Volcanic_Complex,Tephra,4.0,90,100.0,,,58.02,209.5,470.82,31.79,0.23,168.35,80.24,,,,,,,,,2,
12,Dieng_Volcanic_Complex,Tephra,5.0,10,1.0,,,3750.13,34841.1,132254.38,12614.13,2232.89,12646.78,4534.69,3482.08,49.66,32.99,11.78,1643.31,492.64,11.93,4.08,2,
13,Dieng_Volcanic_Complex,Tephra,5.0,10,100.0,,,470.34,3197.07,10272.06,371.75,27.45,2703.53,798.67,177.45,0.34,0.1,0.12,22.51,,0.13,,2,
14,Dieng_Volcanic_Complex,Tephra,5.0,50,1.0,,,2689.84,27090.94,86755.84,6579.04,778.82,9275.14,3010.54,2552.31,28.77,11.78,6.02,1076.52,230.46,3.81,4.08,2,
15,Dieng_Volcanic_Complex,Tephra,5.0,50,100.0,,,335.6,2130.9,5847.29,193.85,21.1,1692.74,522.95,95.78,0.08,0.04,0.02,,,0.01,,2,
16,Dieng_Volcanic_Complex,Tephra,5.0,90,1.0,,,1474.8,15737.15,49578.13,2361.66,191.24,5883.31,1937.22,1455.58,10.16,4.0,1.2,527.62,98.83,1.26,4.06,2,
17,Dieng_Volcanic_Complex,Tephra,5.0,90,100.0,,,161.85,1335.6,2974.47,92.17,16.38,955.53,301.29,49.8,0.02,,,,,,,2,
0,Dieng_Volcanic_Complex,Tephra,3.0,10,1.0,,,199.05,1015.07,2555.03,72.83,0.97,892.9,219.98,75.62,0.22,,,,,,,3,
1,Dieng_Volcanic_Complex,Tephra,3.0,10,100.0,,,23.59,33.21,129.16,22.59,0.04,79.28,22.62,,,,,,,,,3,
2,Dieng_Volcanic_Complex,Tephra,3.0,50,1.0,,,120.4,584.46,1378.18,40.01,0.54,596.11,121.64,17.18,0.03,,,,,,,3,
3,Dieng_Volcanic_Complex,Tephra,3.0,50,100.0,,,23.57,17.71,68.91,20.07,0.04,53.41,22.62,,,,,,,,,3,
4,Dieng_Volcanic_Complex,Tephra,3.0,90,1.0,,,64.43,323.14,696.86,23.14,0.19,306.72,84.72,,,,,,,,,3,
5,Dieng_Volcanic_Complex,Tephra,3.0,90,100.0,,,7.92,12.34,44.74,18.37,0.04,46.75,22.62,,,,,,,,,3,
6,Dieng_Volcanic_Complex,Tephra,4.0,10,1.0,,,535.5,4978.45,17995.84,620.27,38.64,3771.96,1127.22,525.76,3.29,0.6,0.49,211.7,23.69,0.23,,3,
7,Dieng_Volcanic_Complex,Tephra,4.0,10,100.0,,,103.97,490.4,1050.75,50.36,0.93,449.06,148.9,2.19,,,,,,,,3,
8,Dieng_Volcanic_Complex,Tephra,4.0,50,1.0,,,470.55,3775.83,13996.54,485.84,33.85,3052.34,996.22,362.9,2.45,0.28,0.49,166.18,17.26,0.13,,3,
9,Dieng_Volcanic_Complex,Tephra,4.0,50,100.0,,,88.03,335.22,705.85,39.22,0.23,294.44,104.66,,,,,,,,,3,
10,Dieng_Volcanic_Complex,Tephra,4.0,90,1.0,,,400.2,3060.01,9919.11,293.25,23.39,2314.27,763.11,233.44,1.21,0.06,0.31,82.2,7.13,0.01,,3,
11,Dieng_Volcanic_Complex,Tephra,4.0,90,100.0,,,78.4,249.69,544.68,33.35,0.23,207.12,82.67,,,,,,,,,3,
12,Dieng_Volcanic_Complex,Tephra,5.0,10,1.0,,,3779.8,33240.69,125788.96,12583.02,2474.18,12327.96,4266.25,3400.0,53.99,38.66,11.64,1634.37,483.37,12.19,4.08,3,
13,Dieng_Volcanic_Complex,Tephra,5.0,10,100.0,,,434.02,2818.91,8690.04,315.25,25.47,2268.57,755.22,129.65,0.1,0.06,0.04,,,0.07,,3,
14,Dieng_Volcanic_Complex,Tephra,5.0,50,1.0,,,2315.62,23851.51,73658.95,5004.24,504.76,7894.01,2477.85,2188.63,17.61,10.53,4.5,924.56,190.12,3.02,4.08,3,
15,Dieng_Volcanic_Complex,Tephra,5.0,50,100.0,,,318.21,2191.34,5999.84,220.13,21.78,1717.43,534.31,83.36,0.08,0.06,0.02,,,0.07,,3,
16,Dieng_Volcanic_Complex,Tephra,5.0,90,1.0,,,1615.04,17958.62,55800.07,2867.25,220.62,6360.37,2130.13,1622.99,12.0,4.39,1.23,570.89,109.74,1.82,4.06,3,
17,Dieng_Volcanic_Complex,Tephra,5.0,90,100.0,,,228.82,1529.52,3750.76,113.13,20.66,1204.98,354.94,70.28,0.07,,,,,,,3,
0,Dieng_Volcanic_Complex,Tephra,3.0,10,1.0,,,172.27,909.12,2020.07,64.2,0.97,742.44,200.54,55.48,0.08,,,,,,,4,
1,Dieng_Volcanic_Complex,Tephra,3.0,10,100.0,,,23.57,44.12,103.57,20.44,0.04,69.47,22.62,,,,,,,,,4,
2,Dieng_Volcanic_Complex,Tephra,3.0,50,1.0,,,113.19,621.16,1296.11,45.97,0.54,538.74,160.65,30.42,0.05,,,,,,,4,
3,Dieng_Volcanic_Complex,Tephra,3.0,50,100.0,,,11.08,29.89,72.45,18.56,0.04,62.68,22.62,,,,,,,,,4,
4,Dieng_Volcanic_Complex,Tephra,3.0,90,1.0,,,89.16,409.44,827.16,30.2,0.19,335.65,110.16,12.2,0.03,,,,,,,4,
5,Dieng_Volcanic_Complex,Tephra,3.0,90,100.0,,,7.94,15.89,56.4,17.07,0.04,46.75,22.62,,,,,,,,,4,
6,Dieng_Volcanic_Complex,Tephra,4.0,10,1.0,,,554.39,4655.12,17298.03,552.63,36.72,3567.89,1170.78,460.86,2.86,0.32,0.49,180.14,22.5,0.23,,4,
7,Dieng_Volcanic_Complex,Tephra,4.0,10,100.0,,,91.34,430.41,994.2,46.06,0.93,367.04,129.93,5.47,,,,,,,,4,
8,Dieng_Volcanic_Complex,Tephra,4.0,50,1.0,,,428.31,3773.79,13149.75,424.63,30.11,2905.83,990.04,352.9,1.96,0.17,0.42,113.73,8.07,0.13,,4,
9,Dieng_Volcanic_Complex,Tephra,4.0,50,100.0,,,89.85,347.02,760.13,40.73,0.23,285.02,107.05,,,,,,,,,4,
