,volcano,hazard,VEI,prob,mass,buffer,volume,pop_count,area_crops,area_urban
0,Ranakah,Tephra,3,50.0,50,,,2239.4393999999998,0.162,1.9359
0,Ranakah,Tephra,3,50.0,100,,,322.5501,0.0567,1.0449
0,Ranakah,Tephra,3,90.0,1,,,93967.16040000001,9.8739,16.9614
0,Ranakah,Tephra,3,90.0,5,,,48697.23240000001,2.5515,12.069
0,Ranakah,Tephra,3,90.0,50,,,1121.7689999999998,0.1296,1.4742
0,Ranakah,Tephra,3,90.0,100,,,218.8215,0.0567,0.7857
0,Ranakah,Tephra,4,10.0,1,,,351435.4289999998,77.0715,30.8367
0,Ranakah,Tephra,4,10.0,5,,,262541.41199999995,49.8312,25.3611
0,Ranakah,Tephra,4,10.0,50,,,109527.11460000002,14.4099,18.5814
0,Ranakah,Tephra,4,10.0,100,,,94122.97200000001,11.6721,16.8399
0,Ranakah,Tephra,4,50.0,1,,,298591.45019999996,67.8375,26.568
0,Ranakah,Tephra,4,50.0,5,,,204210.59040000002,33.0399,23.8302
0,Ranakah,Tephra,4,50.0,50,,,98322.62760000002,13.4622,17.2206
0,Ranakah,Tephra,4,50.0,100,,,62195.566500000015,4.3416,14.2884
0,Ranakah,Tephra,4,90.0,1,,,270454.61789999995,49.2642,25.0776
0,Ranakah,Tephra,4,90.0,5,,,150538.00590000005,18.1035,21.6351
0,Ranakah,Tephra,4,90.0,50,,,73392.62580000001,5.6943,15.228
0,Ranakah,Tephra,4,90.0,100,,,49076.361000000004,2.3733,12.5064
0,Ranakah,Tephra,5,10.0,1,,,1222023.9797999996,610.7238,116.7858
0,Ranakah,Tephra,5,10.0,5,,,443785.1571,98.9739,38.2401
0,Ranakah,Tephra,5,10.0,50,,,305127.02430000005,70.2675,26.811
0,Ranakah,Tephra,5,10.0,100,,,263209.1679,49.6773,25.1262
0,Ranakah,Tephra,5,50.0,1,,,717826.7871000001,230.85,61.3494
0,Ranakah,Tephra,5,50.0,5,,,392488.32690000004,92.5425,35.2674
0,Ranakah,Tephra,5,50.0,50,,,263315.3912999999,49.3128,25.1181
0,Ranakah,Tephra,5,50.0,100,,,216989.75790000006,40.0788,23.2956
0,Ranakah,Tephra,5,90.0,1,,,513186.0381000001,122.4072,44.2017
0,Ranakah,Tephra,5,90.0,5,,,363647.5965000001,89.1972,32.4567
0,Ranakah,Tephra,5,90.0,50,,,247641.9723,47.4174,23.6601
0,Ranakah,Tephra,5,90.0,100,,,185817.31290000002,24.8589,22.2993
0,Ranakah,BAF,,10.0,,300,9800000,0.0,0.0,0.0
0,Ranakah,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Ranakah,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Ranakah,BAF,,10.0,,990,9800000,0.0,0.0,0.0
0,Ranakah,BAF,,50.0,,990,9800000,0.0,0.0,0.0
0,Ranakah,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Ranakah,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Ranakah,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Ranakah,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Ranakah,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Ranakah,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Ranakah,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Ranakah,PDC,3,10.0,,,,97053.12270000002,10.449,19.5291
0,Ranakah,PDC,3,50.0,,,,46484.118,2.6568,9.8901
0,Ranakah,PDC,3,90.0,,,,3893.7753000000002,0.8991,2.2842
0,Ranakah,PDC,4,10.0,,,,173929.04820000005,24.3648,25.7499
0,Ranakah,PDC,4,50.0,,,,61111.8027,4.2525,13.7214
0,Ranakah,PDC,4,90.0,,,,30520.791900000007,1.5552,6.8364
0,Ranakah,PDC,5,10.0,,,,210160.51019999996,28.4634,27.4914
0,Ranakah,PDC,5,50.0,,,,86633.6472,8.3916,18.2817
0,Ranakah,PDC,5,90.0,,,,53528.517900000006,3.5235,12.4335
0,Ranakah,LC,3,10.0,,,,0.0,0.0,0.0
0,Ranakah,LC,3,50.0,,,,0.0,0.0,0.0
0,Ranakah,LC,3,90.0,,,,0.0,0.0,0.0
0,Ranakah,LC,4,10.0,,,,578.1294,0.0972,1.2474
0,Ranakah,LC,4,50.0,,,,325.9764,0.0567,0.8667
0,Ranakah,LC,4,90.0,,,,138.10500000000002,0.0567,0.2592
0,Ranakah,LC,5,10.0,,,,57148.85340000001,3.7665,13.4946
0,Ranakah,LC,5,50.0,,,,55265.085,3.4263,13.0329
0,Ranakah,LC,5,90.0,,,,52723.791000000005,3.3372,12.7089
0,Rinjani,Tephra,3,10.0,1,,,53795.647800000006,2.916,10.4004
0,Rinjani,Tephra,3,10.0,5,,,8109.136800000002,0.2187,0.0
0,Rinjani,Tephra,3,10.0,50,,,5802.4917000000005,0.1782,0.0
0,Rinjani,Tephra,3,10.0,100,,,5454.0297,0.0648,0.0
0,Rinjani,Tephra,3,50.0,1,,,22759.1856,0.4212,3.1509
0,Rinjani,Tephra,3,50.0,5,,,7232.3847000000005,0.2106,0.0
0,Rinjani,Tephra,3,50.0,50,,,5773.129199999999,0.1458,0.0
0,Rinjani,Tephra,3,50.0,100,,,4580.469,0.0324,0.0
0,Rinjani,Tephra,3,90.0,1,,,11960.443800000001,0.3402,0.9153
0,Rinjani,Tephra,3,90.0,5,,,6593.165100000002,0.2106,0.0
0,Rinjani,Tephra,3,90.0,50,,,5762.259,0.1053,0.0
0,Rinjani,Tephra,3,90.0,100,,,3397.3749000000003,0.0324,0.0
0,Rinjani,Tephra,4,10.0,1,,,1808983.4976,547.9164,249.9012
0,Rinjani,Tephra,4,10.0,5,,,1155677.3172,170.9262,164.3328
0,Rinjani,Tephra,4,10.0,50,,,20553.0453,0.3888,2.8512
0,Rinjani,Tephra,4,10.0,100,,,9049.3281,0.1539,0.0486
0,Rinjani,Tephra,4,50.0,1,,,1438386.9030000006,340.0461,200.394
0,Rinjani,Tephra,4,50.0,5,,,929579.4738000002,78.9345,117.9846
0,Rinjani,Tephra,4,50.0,50,,,9757.802700000002,0.1539,0.1539
0,Rinjani,Tephra,4,50.0,100,,,6218.953200000002,0.1539,0.0
0,Rinjani,Tephra,4,90.0,1,,,1244185.3368,218.3274,172.5219
0,Rinjani,Tephra,4,90.0,5,,,183123.18,26.8758,42.039
0,Rinjani,Tephra,4,90.0,50,,,8070.005700000001,0.1539,0.0
0,Rinjani,Tephra,4,90.0,100,,,5790.7953,0.1539,0.0
0,Rinjani,Tephra,5,10.0,1,,,6953012.897400006,1685.3427,1020.3003
0,Rinjani,Tephra,5,10.0,5,,,5185699.469100007,1164.0105,769.4514
0,Rinjani,Tephra,5,10.0,50,,,1209103.3620000002,207.5625,169.5978
0,Rinjani,Tephra,5,10.0,100,,,1005519.9546,99.7839,132.2325
0,Rinjani,Tephra,5,50.0,1,,,5882241.748500001,1314.9216,862.2855
0,Rinjani,Tephra,5,50.0,5,,,2207838.9591,664.686,280.746
0,Rinjani,Tephra,5,50.0,50,,,1016630.5383000001,113.0922,137.3841
0,Rinjani,Tephra,5,50.0,100,,,882435.2382,63.9009,107.4789
0,Rinjani,Tephra,5,90.0,1,,,5176857.662999995,1151.7957,796.0275
0,Rinjani,Tephra,5,90.0,5,,,1782160.2827999997,498.231,228.2256
0,Rinjani,Tephra,5,90.0,50,,,958799.4624000001,84.159,121.0545
0,Rinjani,Tephra,5,90.0,100,,,814096.2834000001,37.665,85.5198
0,Rinjani,BAF,,10.0,,300,9800000,2417.121,0.0,0.0
0,Rinjani,BAF,,50.0,,300,9800000,436.671,0.0,0.0
0,Rinjani,BAF,,90.0,,300,9800000,13.040999999999999,0.0,0.0
0,Rinjani,BAF,,10.0,,990,9800000,2753.1009000000004,0.0162,0.0
0,Rinjani,BAF,,50.0,,990,9800000,2171.4723000000004,0.0,0.0
0,Rinjani,BAF,,90.0,,990,9800000,1095.1605,0.0,0.0
0,Rinjani,BAF,,10.0,,300,450000,2058.9147000000003,0.0,0.0
0,Rinjani,BAF,,50.0,,300,450000,128.74949999999998,0.0,0.0
0,Rinjani,BAF,,90.0,,300,450000,13.040999999999999,0.0,0.0
0,Rinjani,BAF,,10.0,,990,450000,2486.214,0.0,0.0
0,Rinjani,BAF,,50.0,,990,450000,2045.2743,0.0,0.0
0,Rinjani,BAF,,90.0,,990,450000,1095.1605,0.0,0.0
0,Rinjani,PDC,3,10.0,,,,526634.8407000001,124.3269,71.4096
0,Rinjani,PDC,3,50.0,,,,8402.0328,0.4617,0.2997
0,Rinjani,PDC,3,90.0,,,,3025.1637,0.0324,0.0
0,Rinjani,PDC,4,10.0,,,,759716.9091,175.7133,103.1211
0,Rinjani,PDC,4,50.0,,,,59282.96040000001,4.698,4.7466
0,Rinjani,PDC,4,90.0,,,,6521.172300000001,0.2592,0.0081
0,Rinjani,PDC,5,10.0,,,,1145038.5989999997,261.0225,152.037
0,Rinjani,PDC,5,50.0,,,,163560.9348,28.6902,20.3391
0,Rinjani,PDC,5,90.0,,,,18586.754100000002,0.7695,0.5184
0,Rinjani,LC,3,10.0,,,,1217.349,0.0,0.0
0,Rinjani,LC,3,50.0,,,,562.1805,0.0,0.0
0,Rinjani,LC,3,90.0,,,,93.14999999999999,0.0,0.0
0,Rinjani,LC,4,10.0,,,,5412.501000000001,0.0405,0.0
0,Rinjani,LC,4,50.0,,,,4557.797100000001,0.0324,0.0
0,Rinjani,LC,4,90.0,,,,3153.6054000000004,0.0324,0.0
0,Rinjani,LC,5,10.0,,,,19427.3964,0.7128,0.0972
0,Rinjani,LC,5,50.0,,,,16313.108400000001,0.5427,0.0
0,Rinjani,LC,5,90.0,,,,11790.441,0.4698,0.0
0,Semeru,Tephra,3,10.0,1,,,366852.87990000006,142.4952,83.1303
0,Semeru,Tephra,3,10.0,5,,,25094.043000000005,20.7603,10.449
0,Semeru,Tephra,3,10.0,50,,,1162.2042000000001,0.4941,0.1134
0,Semeru,Tephra,3,10.0,100,,,315.30870000000004,0.3483,0.0
0,Semeru,Tephra,3,50.0,1,,,212272.52039999998,85.4145,55.2906
0,Semeru,Tephra,3,50.0,5,,,10425.2994,10.7811,6.075
0,Semeru,Tephra,3,50.0,50,,,788.3325000000001,0.405,0.0
0,Semeru,Tephra,3,50.0,100,,,60.669000000000004,0.2997,0.0
0,Semeru,Tephra,3,90.0,1,,,86254.52669999999,49.0374,30.537
0,Semeru,Tephra,3,90.0,5,,,4271.7861,3.6936,3.4749
0,Semeru,Tephra,3,90.0,50,,,672.8184000000001,0.3969,0.0
0,Semeru,Tephra,3,90.0,100,,,21.392100000000003,0.2754,0.0
0,Semeru,Tephra,4,10.0,1,,,3454131.3246000023,950.0247,499.3812
0,Semeru,Tephra,4,10.0,5,,,2154023.037,481.464,298.8495
0,Semeru,Tephra,4,10.0,50,,,329344.5015000001,118.6488,70.5267
0,Semeru,Tephra,4,10.0,100,,,97633.6902,50.4954,32.2461
0,Semeru,Tephra,4,50.0,1,,,2857019.1291,644.3712,396.4221
0,Semeru,Tephra,4,50.0,5,,,1323075.8294999995,365.9013,213.7509
0,Semeru,Tephra,4,50.0,50,,,134607.8655,59.292,39.2607
0,Semeru,Tephra,4,50.0,100,,,23646.2571,22.4289,11.2023
0,Semeru,Tephra,4,90.0,1,,,2345593.8447,478.4832,319.464
0,Semeru,Tephra,4,90.0,5,,,591502.3542,211.1913,120.8115
0,Semeru,Tephra,4,90.0,50,,,27117.917100000002,21.1167,12.5307
0,Semeru,Tephra,4,90.0,100,,,6299.7912,7.2333,2.6649
0,Semeru,Tephra,5,10.0,1,,,17229327.89580002,8366.7168,3250.0683
0,Semeru,Tephra,5,10.0,5,,,7432454.7809999995,2685.9762,1371.1194
0,Semeru,Tephra,5,10.0,50,,,3040262.1243,813.159,416.8908
0,Semeru,Tephra,5,10.0,100,,,2093904.2943000004,503.6094,289.8342
0,Semeru,Tephra,5,50.0,1,,,11600969.598900003,5301.1746,2249.2728
0,Semeru,Tephra,5,50.0,5,,,5275466.317800001,1922.9481,958.6188
0,Semeru,Tephra,5,50.0,50,,,2235360.5153999995,499.0329,301.5387
0,Semeru,Tephra,5,50.0,100,,,1052154.5058000002,353.5974,190.107
0,Semeru,Tephra,5,90.0,1,,,9198368.351100007,3968.2467,1823.8365
0,Semeru,Tephra,5,90.0,5,,,4485851.531100002,1448.037,737.3268
0,Semeru,Tephra,5,90.0,50,,,1564999.8902999999,417.2634,236.2932
0,Semeru,Tephra,5,90.0,100,,,794400.9147000001,279.3933,146.5614
0,Semeru,BAF,,10.0,,300,9800000,25.0857,0.0405,0.0
0,Semeru,BAF,,50.0,,300,9800000,15.843599999999999,0.0081,0.0
0,Semeru,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Semeru,BAF,,10.0,,990,9800000,137.31119999999999,0.0486,0.0
0,Semeru,BAF,,50.0,,990,9800000,134.6706,0.0162,0.0
0,Semeru,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Semeru,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Semeru,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Semeru,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Semeru,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Semeru,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Semeru,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Semeru,PDC,3,10.0,,,,973498.6620000001,379.485,205.3269
0,Semeru,PDC,3,50.0,,,,55805.95440000001,53.2413,21.8133
0,Semeru,PDC,3,90.0,,,,14354.0748,10.5624,5.427
0,Semeru,PDC,4,10.0,,,,1079407.2474,424.7802,221.2515
0,Semeru,PDC,4,50.0,,,,111733.50600000001,117.9198,50.3496
0,Semeru,PDC,4,90.0,,,,29503.0917,23.1579,10.6515
0,Semeru,PDC,5,10.0,,,,3910878.0531000025,1249.9272,555.4251
0,Semeru,PDC,5,50.0,,,,276647.4972,197.559,94.4298
0,Semeru,PDC,5,90.0,,,,53409.1482,47.9034,20.1933
0,Semeru,LC,3,10.0,,,,0.0,0.0,0.0
0,Semeru,LC,3,50.0,,,,0.0,0.0,0.0
0,Semeru,LC,3,90.0,,,,0.0,0.0,0.0
0,Semeru,LC,4,10.0,,,,452.83050000000003,0.3645,0.0
0,Semeru,LC,4,50.0,,,,169.9461,0.3159,0.0
0,Semeru,LC,4,90.0,,,,0.0,0.2592,0.0
0,Semeru,LC,5,10.0,,,,25393.710600000006,20.2581,8.7156
0,Semeru,LC,5,50.0,,,,19471.104,14.337,6.5367
0,Semeru,LC,5,90.0,,,,14755.5594,9.5418,4.5684
0,Sinabung,Tephra,3,10.0,1,,,65680.59150000001,249.2208,9.5013
0,Sinabung,Tephra,3,10.0,5,,,40990.422600000005,130.3857,6.2694
0,Sinabung,Tephra,3,10.0,50,,,16838.968500000003,26.3007,2.2194
0,Sinabung,Tephra,3,10.0,100,,,7938.364500000001,10.9107,1.0368
0,Sinabung,Tephra,3,50.0,1,,,57045.48120000001,223.5357,8.748
0,Sinabung,Tephra,3,50.0,5,,,37936.0098,109.2042,5.6538
0,Sinabung,Tephra,3,50.0,50,,,14792.0256,21.9591,2.0493
0,Sinabung,Tephra,3,50.0,100,,,6019.0128,7.4601,0.8829
0,Sinabung,Tephra,3,90.0,1,,,50575.784400000004,207.4896,8.0028
0,Sinabung,Tephra,3,90.0,5,,,36562.6629,98.4069,5.5971
0,Sinabung,Tephra,3,90.0,50,,,13536.7848,19.6263,1.9845
0,Sinabung,Tephra,3,90.0,100,,,4980.6494999999995,6.0669,0.7533
0,Sinabung,Tephra,4,10.0,1,,,286587.9387000003,618.2082,41.6745
0,Sinabung,Tephra,4,10.0,5,,,151653.1491,500.0292,20.412
0,Sinabung,Tephra,4,10.0,50,,,45798.66360000001,205.1082,7.4682
0,Sinabung,Tephra,4,10.0,100,,,29653.4439,140.2353,5.4594
0,Sinabung,Tephra,4,50.0,1,,,222705.6201,576.1692,29.3544
0,Sinabung,Tephra,4,50.0,5,,,132347.88450000001,464.4459,17.8929
0,Sinabung,Tephra,4,50.0,50,,,33736.4433,169.8732,6.0021
0,Sinabung,Tephra,4,50.0,100,,,23006.6649,115.5789,4.3983
0,Sinabung,Tephra,4,90.0,1,,,205418.70539999998,555.3198,26.1711
0,Sinabung,Tephra,4,90.0,5,,,121737.83220000003,447.1362,16.5402
0,Sinabung,Tephra,4,90.0,50,,,31285.350900000005,155.3094,5.6214
0,Sinabung,Tephra,4,90.0,100,,,19564.3431,103.5504,3.6855
0,Sinabung,Tephra,5,10.0,1,,,963186.843600001,1009.3896,185.6196
0,Sinabung,Tephra,5,10.0,5,,,509394.9222000003,756.3618,98.253
0,Sinabung,Tephra,5,10.0,50,,,179789.7789,522.8145,24.0489
0,Sinabung,Tephra,5,10.0,100,,,129566.66850000001,465.3531,17.8443
0,Sinabung,Tephra,5,50.0,1,,,851488.2972000004,858.4866,142.4304
0,Sinabung,Tephra,5,50.0,5,,,474836.3370000002,700.4313,78.3594
0,Sinabung,Tephra,5,50.0,50,,,146045.2923,475.9236,19.1808
0,Sinabung,Tephra,5,50.0,100,,,104048.06400000001,420.957,14.8878
0,Sinabung,Tephra,5,90.0,1,,,640712.9402999997,817.4277,123.768
0,Sinabung,Tephra,5,90.0,5,,,418449.06179999997,666.5328,58.8708
0,Sinabung,Tephra,5,90.0,50,,,133787.4732,454.3695,17.2125
0,Sinabung,Tephra,5,90.0,100,,,95081.36400000002,400.2291,13.7457
0,Sinabung,BAF,,10.0,,300,9800000,1677.7206,1.053,0.3726
0,Sinabung,BAF,,50.0,,300,9800000,469.64610000000005,0.1782,0.0
0,Sinabung,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Sinabung,BAF,,10.0,,990,9800000,5457.213,4.4388,0.9234
0,Sinabung,BAF,,50.0,,990,9800000,1734.0479999999998,0.8991,0.2025
0,Sinabung,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Sinabung,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Sinabung,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Sinabung,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Sinabung,BAF,,10.0,,990,450000,75.55680000000001,0.0324,0.0
0,Sinabung,BAF,,50.0,,990,450000,57.5262,0.0,0.0
0,Sinabung,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Sinabung,PDC,3,10.0,,,,142605.55440000002,270.3537,28.5282
0,Sinabung,PDC,3,50.0,,,,61252.6698,118.4949,7.3791
0,Sinabung,PDC,3,90.0,,,,39282.0273,53.5248,4.1553
0,Sinabung,PDC,4,10.0,,,,160654.92210000003,340.4187,36.6849
0,Sinabung,PDC,4,50.0,,,,80730.0351,177.0498,12.5712
0,Sinabung,PDC,4,90.0,,,,55219.3524,90.8253,6.0912
0,Sinabung,PDC,5,10.0,,,,166344.79140000002,373.815,39.2202
0,Sinabung,PDC,5,50.0,,,,135005.697,229.3677,25.4664
0,Sinabung,PDC,5,90.0,,,,62532.59130000001,118.8351,7.8732
0,Sinabung,LC,3,10.0,,,,0.0,0.0,0.0
0,Sinabung,LC,3,50.0,,,,0.0,0.0,0.0
0,Sinabung,LC,3,90.0,,,,0.0,0.0,0.0
0,Sinabung,LC,4,10.0,,,,5924.396700000001,9.1206,0.8667
0,Sinabung,LC,4,50.0,,,,2803.8960000000006,5.1759,0.1701
0,Sinabung,LC,4,90.0,,,,1575.4095000000002,3.1428,0.1053
0,Sinabung,LC,5,10.0,,,,66483.0099,140.1624,8.8857
0,Sinabung,LC,5,50.0,,,,63207.135,126.0846,8.1243
0,Sinabung,LC,5,90.0,,,,59436.1152,113.4891,7.0794
0,Soputan,Tephra,3,10.0,1,,,170563.64400000003,1.2474,24.3972
0,Soputan,Tephra,3,10.0,5,,,51004.566000000006,0.1458,4.9572
0,Soputan,Tephra,3,10.0,50,,,3511.6659000000004,0.0,0.0
0,Soputan,Tephra,3,10.0,100,,,3510.1755000000003,0.0,0.0
0,Soputan,Tephra,3,50.0,1,,,128635.2819,0.6561,17.0505
0,Soputan,Tephra,3,50.0,5,,,44395.241400000006,0.1458,4.3902
0,Soputan,Tephra,3,50.0,50,,,3510.1755,0.0,0.0
0,Soputan,Tephra,3,50.0,100,,,3510.1755000000003,0.0,0.0
0,Soputan,Tephra,3,90.0,1,,,112794.65460000002,0.567,14.9283
0,Soputan,Tephra,3,90.0,5,,,42772.025700000006,0.1458,4.1877
0,Soputan,Tephra,3,90.0,50,,,3510.1755000000003,0.0,0.0
0,Soputan,Tephra,3,90.0,100,,,3510.1755000000003,0.0,0.0
0,Soputan,Tephra,4,10.0,1,,,538162.5096,39.1392,81.0405
0,Soputan,Tephra,4,10.0,5,,,299509.50419999997,6.5529,39.3174
0,Soputan,Tephra,4,10.0,50,,,134804.06370000003,0.7371,18.0306
0,Soputan,Tephra,4,10.0,100,,,73496.8647,0.162,8.3835
0,Soputan,Tephra,4,50.0,1,,,336960.9234000001,21.7161,50.6331
0,Soputan,Tephra,4,50.0,5,,,249130.2258000001,4.9734,33.048
0,Soputan,Tephra,4,50.0,50,,,102082.85820000003,0.4617,12.7899
0,Soputan,Tephra,4,50.0,100,,,45802.96470000001,0.0648,4.6413
0,Soputan,Tephra,4,90.0,1,,,299094.27390000015,12.1986,43.8453
0,Soputan,Tephra,4,90.0,5,,,233244.7731,4.6089,30.2697
0,Soputan,Tephra,4,90.0,50,,,83554.3593,0.3402,9.6471
0,Soputan,Tephra,4,90.0,100,,,31785.987600000004,0.0648,2.5272
0,Soputan,Tephra,5,10.0,1,,,2026070.9415000014,356.967,402.651
0,Soputan,Tephra,5,10.0,5,,,818324.0945999998,144.4635,139.8465
0,Soputan,Tephra,5,10.0,50,,,319943.53620000003,23.0607,47.5632
0,Soputan,Tephra,5,10.0,100,,,256638.2940000001,5.5809,34.0848
0,Soputan,Tephra,5,50.0,1,,,1530523.252800001,262.9017,317.5767
0,Soputan,Tephra,5,50.0,5,,,687275.5472999999,131.8518,114.8337
0,Soputan,Tephra,5,50.0,50,,,254674.0035,7.2819,34.3197
0,Soputan,Tephra,5,50.0,100,,,219802.005,4.9977,29.0709
0,Soputan,Tephra,5,90.0,1,,,1112292.072899999,187.515,201.2769
0,Soputan,Tephra,5,90.0,5,,,570139.0092,115.4898,97.4187
0,Soputan,Tephra,5,90.0,50,,,243673.40159999998,5.3217,32.1327
0,Soputan,Tephra,5,90.0,100,,,205204.54140000005,4.6818,26.7867
0,Soputan,BAF,,10.0,,300,9800000,1805.5548000000001,0.0,0.0
0,Soputan,BAF,,50.0,,300,9800000,118.1628,0.0,0.0
0,Soputan,BAF,,90.0,,300,9800000,19.925999999999995,0.0,0.0
0,Soputan,BAF,,10.0,,990,9800000,3111.0561,0.0,0.0
0,Soputan,BAF,,50.0,,990,9800000,930.204,0.0,0.0
0,Soputan,BAF,,90.0,,990,9800000,423.72720000000004,0.0,0.0
0,Soputan,BAF,,10.0,,300,450000,948.2427,0.0,0.0
0,Soputan,BAF,,50.0,,300,450000,76.8852,0.0,0.0
0,Soputan,BAF,,90.0,,300,450000,14.466600000000001,0.0,0.0
0,Soputan,BAF,,10.0,,990,450000,2111.5566,0.0,0.0
0,Soputan,BAF,,50.0,,990,450000,778.9041,0.0,0.0
0,Soputan,BAF,,90.0,,990,450000,400.8204,0.0,0.0
0,Soputan,PDC,3,10.0,,,,275908.5909,8.7075,36.6039
0,Soputan,PDC,3,50.0,,,,92902.22910000001,0.3645,8.91
0,Soputan,PDC,3,90.0,,,,3704.4216000000006,0.0,0.0162
0,Soputan,PDC,4,10.0,,,,367596.75960000005,11.8098,51.0867
0,Soputan,PDC,4,50.0,,,,177308.95950000003,2.754,20.6955
0,Soputan,PDC,4,90.0,,,,31016.4957,0.1134,2.4624
0,Soputan,PDC,5,10.0,,,,417260.1924000001,12.1824,61.4871
0,Soputan,PDC,5,50.0,,,,219850.06230000002,8.0676,28.9089
0,Soputan,PDC,5,90.0,,,,137205.7218,1.7091,14.7177
0,Soputan,LC,3,10.0,,,,856.4211,0.0,0.0
0,Soputan,LC,3,50.0,,,,316.24830000000003,0.0,0.0
0,Soputan,LC,3,90.0,,,,89.53740000000002,0.0,0.0
0,Soputan,LC,4,10.0,,,,3510.1755000000003,0.0,0.0
0,Soputan,LC,4,50.0,,,,3444.1524000000004,0.0,0.0
0,Soputan,LC,4,90.0,,,,2490.1182,0.0,0.0
0,Soputan,LC,5,10.0,,,,122827.60620000001,1.4499,13.0329
0,Soputan,LC,5,50.0,,,,101880.8523,0.7452,11.4534
0,Soputan,LC,5,90.0,,,,76720.66470000001,0.3807,9.4851
0,Tengger_Caldera,Tephra,3,10.0,1,,,153688.347,95.0697,43.8048
0,Tengger_Caldera,Tephra,3,10.0,5,,,22603.3902,24.5268,6.3909
0,Tengger_Caldera,Tephra,3,10.0,50,,,6610.4181,8.9019,1.9764
0,Tengger_Caldera,Tephra,3,10.0,100,,,2515.0338,1.7334,1.2231
0,Tengger_Caldera,Tephra,3,50.0,1,,,69207.27480000001,46.089,20.8737
0,Tengger_Caldera,Tephra,3,50.0,5,,,17476.057800000002,21.5217,4.7466
0,Tengger_Caldera,Tephra,3,50.0,50,,,3900.2958000000003,3.9609,1.4013
0,Tengger_Caldera,Tephra,3,50.0,100,,,1967.9355,0.9963,1.2231
0,Tengger_Caldera,Tephra,3,90.0,1,,,38306.62530000001,33.6312,12.3768
0,Tengger_Caldera,Tephra,3,90.0,5,,,16777.303200000002,19.3104,4.6575
0,Tengger_Caldera,Tephra,3,90.0,50,,,3227.9553,2.3166,1.3527
0,Tengger_Caldera,Tephra,3,90.0,100,,,1753.6014000000002,0.8262,1.2231
0,Tengger_Caldera,Tephra,4,10.0,1,,,3950798.570999999,1129.4316,592.6122
0,Tengger_Caldera,Tephra,4,10.0,5,,,2534507.5365000004,517.0392,394.3242
0,Tengger_Caldera,Tephra,4,10.0,50,,,184713.06420000002,113.1003,54.189
0,Tengger_Caldera,Tephra,4,10.0,100,,,73091.2734,49.7988,22.1697
0,Tengger_Caldera,Tephra,4,50.0,1,,,3173074.1631000005,747.4275,477.2601
0,Tengger_Caldera,Tephra,4,50.0,5,,,2073642.7193999998,406.0773,313.065
0,Tengger_Caldera,Tephra,4,50.0,50,,,94958.5032,66.6711,29.3544
0,Tengger_Caldera,Tephra,4,50.0,100,,,17877.566700000003,20.4201,7.2252
0,Tengger_Caldera,Tephra,4,90.0,1,,,2707434.4445999996,589.2507,411.7149
0,Tengger_Caldera,Tephra,4,90.0,5,,,1205702.2125000004,261.4194,188.9082
0,Tengger_Caldera,Tephra,4,90.0,50,,,27962.042400000002,27.7425,10.4733
0,Tengger_Caldera,Tephra,4,90.0,100,,,11018.187,15.1065,3.4425
0,Tengger_Caldera,Tephra,5,10.0,1,,,21450689.4141,10928.4714,3896.6427
0,Tengger_Caldera,Tephra,5,10.0,5,,,10270111.410899999,4209.3675,1927.9458
0,Tengger_Caldera,Tephra,5,10.0,50,,,3358000.3869,847.989,513.4347
0,Tengger_Caldera,Tephra,5,10.0,100,,,2576582.5976999993,515.7108,397.143
0,Tengger_Caldera,Tephra,5,50.0,1,,,15965740.078200003,7311.2868,2921.0301
0,Tengger_Caldera,Tephra,5,50.0,5,,,7480030.738500003,2968.812,1373.6628
0,Tengger_Caldera,Tephra,5,50.0,50,,,2676667.0320000006,553.2462,409.8357
0,Tengger_Caldera,Tephra,5,50.0,100,,,2093871.0519,411.4314,310.4406
0,Tengger_Caldera,Tephra,5,90.0,1,,,12695883.235200005,5721.8562,2398.815
0,Tengger_Caldera,Tephra,5,90.0,5,,,5624741.8737,2048.0931,958.9347
