,volcano,hazard,VEI,prob,mass,buffer,volume,pop_count,area_crops,area_urban,RNDS,buildingsLoss,month
22,Iliwerung,Tephra,4.0,50,5.0,,,132896.0,15.0,28.0,,,3
23,Iliwerung,Tephra,4.0,50,50.0,,,18577.0,5.0,6.0,,,3
24,Iliwerung,Tephra,4.0,50,100.0,,,11649.0,2.0,4.0,,,3
25,Iliwerung,Tephra,4.0,90,,,,,,,3973098.7,13.27,3
26,Iliwerung,Tephra,4.0,90,1.0,,,171810.0,16.0,34.0,,,3
27,Iliwerung,Tephra,4.0,90,5.0,,,82480.0,10.0,18.0,,,3
28,Iliwerung,Tephra,4.0,90,50.0,,,11895.0,3.0,4.0,,,3
29,Iliwerung,Tephra,4.0,90,100.0,,,9475.0,2.0,3.0,,,3
30,Iliwerung,Tephra,5.0,10,,,,,,,34567417.1,285.97,3
31,Iliwerung,Tephra,5.0,10,1.0,,,1370551.0,267.0,172.0,,,3
32,Iliwerung,Tephra,5.0,10,5.0,,,712079.0,82.0,106.0,,,3
33,Iliwerung,Tephra,5.0,10,50.0,,,251664.0,27.0,45.0,,,3
34,Iliwerung,Tephra,5.0,10,100.0,,,192915.0,21.0,39.0,,,3
35,Iliwerung,Tephra,5.0,50,,,,,,,28642764.6,197.38,3
36,Iliwerung,Tephra,5.0,50,1.0,,,1004924.0,185.0,140.0,,,3
37,Iliwerung,Tephra,5.0,50,5.0,,,546463.0,64.0,87.0,,,3
38,Iliwerung,Tephra,5.0,50,50.0,,,200999.0,23.0,41.0,,,3
39,Iliwerung,Tephra,5.0,50,100.0,,,158437.0,14.0,32.0,,,3
40,Iliwerung,Tephra,5.0,90,,,,,,,21776956.0,122.7,3
41,Iliwerung,Tephra,5.0,90,1.0,,,865964.0,138.0,123.0,,,3
42,Iliwerung,Tephra,5.0,90,5.0,,,445153.0,44.0,72.0,,,3
43,Iliwerung,Tephra,5.0,90,50.0,,,172877.0,16.0,35.0,,,3
44,Iliwerung,Tephra,5.0,90,100.0,,,97189.0,10.0,23.0,,,3
0,Iliwerung,Tephra,3.0,10,,,,,,,1512425.6,6.7,4
1,Iliwerung,Tephra,3.0,10,1.0,,,44904.0,7.0,12.0,,,4
2,Iliwerung,Tephra,3.0,10,5.0,,,10564.0,2.0,4.0,,,4
3,Iliwerung,Tephra,3.0,10,50.0,,,2600.0,1.0,1.0,,,4
4,Iliwerung,Tephra,3.0,10,100.0,,,1773.0,0.0,1.0,,,4
5,Iliwerung,Tephra,3.0,50,,,,,,,1453397.3,5.17,4
6,Iliwerung,Tephra,3.0,50,1.0,,,30648.0,6.0,10.0,,,4
7,Iliwerung,Tephra,3.0,50,5.0,,,9024.0,2.0,3.0,,,4
8,Iliwerung,Tephra,3.0,50,50.0,,,2086.0,0.0,1.0,,,4
9,Iliwerung,Tephra,3.0,50,100.0,,,1360.0,0.0,0.0,,,4
10,Iliwerung,Tephra,3.0,90,,,,,,,543472.0,3.35,4
11,Iliwerung,Tephra,3.0,90,1.0,,,11567.0,4.0,4.0,,,4
12,Iliwerung,Tephra,3.0,90,5.0,,,5353.0,1.0,2.0,,,4
13,Iliwerung,Tephra,3.0,90,50.0,,,1538.0,0.0,0.0,,,4
14,Iliwerung,Tephra,3.0,90,100.0,,,1166.0,0.0,0.0,,,4
15,Iliwerung,Tephra,4.0,10,,,,,,,5910100.6,34.78,4
16,Iliwerung,Tephra,4.0,10,1.0,,,214782.0,23.0,42.0,,,4
17,Iliwerung,Tephra,4.0,10,5.0,,,148001.0,15.0,29.0,,,4
18,Iliwerung,Tephra,4.0,10,50.0,,,26454.0,6.0,9.0,,,4
19,Iliwerung,Tephra,4.0,10,100.0,,,12949.0,4.0,4.0,,,4
20,Iliwerung,Tephra,4.0,50,,,,,,,4172790.5,23.33,4
21,Iliwerung,Tephra,4.0,50,1.0,,,179863.0,17.0,35.0,,,4
22,Iliwerung,Tephra,4.0,50,5.0,,,107112.0,13.0,21.0,,,4
23,Iliwerung,Tephra,4.0,50,50.0,,,13396.0,4.0,4.0,,,4
24,Iliwerung,Tephra,4.0,50,100.0,,,10543.0,2.0,4.0,,,4
25,Iliwerung,Tephra,4.0,90,,,,,,,3488756.2,9.52,4
26,Iliwerung,Tephra,4.0,90,1.0,,,135372.0,15.0,27.0,,,4
27,Iliwerung,Tephra,4.0,90,5.0,,,55705.0,11.0,14.0,,,4
28,Iliwerung,Tephra,4.0,90,50.0,,,10646.0,2.0,4.0,,,4
29,Iliwerung,Tephra,4.0,90,100.0,,,9100.0,2.0,3.0,,,4
30,Iliwerung,Tephra,5.0,10,,,,,,,33082215.6,227.81,4
31,Iliwerung,Tephra,5.0,10,1.0,,,1325508.0,278.0,213.0,,,4
32,Iliwerung,Tephra,5.0,10,5.0,,,543765.0,61.0,84.0,,,4
33,Iliwerung,Tephra,5.0,10,50.0,,,216179.0,25.0,43.0,,,4
34,Iliwerung,Tephra,5.0,10,100.0,,,160613.0,16.0,29.0,,,4
35,Iliwerung,Tephra,5.0,50,,,,,,,21849641.3,159.04,4
36,Iliwerung,Tephra,5.0,50,1.0,,,864009.0,117.0,119.0,,,4
37,Iliwerung,Tephra,5.0,50,5.0,,,456562.0,44.0,74.0,,,4
38,Iliwerung,Tephra,5.0,50,50.0,,,176237.0,17.0,35.0,,,4
39,Iliwerung,Tephra,5.0,50,100.0,,,122948.0,14.0,26.0,,,4
40,Iliwerung,Tephra,5.0,90,,,,,,,14966170.1,108.52,4
41,Iliwerung,Tephra,5.0,90,1.0,,,527624.0,58.0,83.0,,,4
42,Iliwerung,Tephra,5.0,90,5.0,,,242016.0,26.0,45.0,,,4
43,Iliwerung,Tephra,5.0,90,50.0,,,117552.0,14.0,24.0,,,4
44,Iliwerung,Tephra,5.0,90,100.0,,,51278.0,8.0,14.0,,,4
0,Iliwerung,Tephra,3.0,10,,,,,,,1487563.1,6.86,5
1,Iliwerung,Tephra,3.0,10,1.0,,,35864.0,7.0,10.0,,,5
2,Iliwerung,Tephra,3.0,10,5.0,,,9740.0,2.0,3.0,,,5
3,Iliwerung,Tephra,3.0,10,50.0,,,2187.0,1.0,1.0,,,5
4,Iliwerung,Tephra,3.0,10,100.0,,,1419.0,0.0,0.0,,,5
5,Iliwerung,Tephra,3.0,50,,,,,,,946421.7,5.57,5
6,Iliwerung,Tephra,3.0,50,1.0,,,18258.0,5.0,6.0,,,5
7,Iliwerung,Tephra,3.0,50,5.0,,,7921.0,2.0,3.0,,,5
8,Iliwerung,Tephra,3.0,50,50.0,,,1983.0,0.0,1.0,,,5
9,Iliwerung,Tephra,3.0,50,100.0,,,1281.0,0.0,0.0,,,5
10,Iliwerung,Tephra,3.0,90,,,,,,,501918.6,4.3,5
11,Iliwerung,Tephra,3.0,90,1.0,,,10228.0,3.0,3.0,,,5
12,Iliwerung,Tephra,3.0,90,5.0,,,3882.0,1.0,1.0,,,5
13,Iliwerung,Tephra,3.0,90,50.0,,,1350.0,0.0,0.0,,,5
14,Iliwerung,Tephra,3.0,90,100.0,,,1105.0,0.0,0.0,,,5
15,Iliwerung,Tephra,4.0,10,,,,,,,4830988.4,31.08,5
16,Iliwerung,Tephra,4.0,10,1.0,,,209582.0,18.0,39.0,,,5
17,Iliwerung,Tephra,4.0,10,5.0,,,113871.0,14.0,22.0,,,5
18,Iliwerung,Tephra,4.0,10,50.0,,,17864.0,4.0,4.0,,,5
19,Iliwerung,Tephra,4.0,10,100.0,,,10960.0,2.0,4.0,,,5
20,Iliwerung,Tephra,4.0,50,,,,,,,3929090.8,22.08,5
21,Iliwerung,Tephra,4.0,50,1.0,,,134579.0,15.0,26.0,,,5
22,Iliwerung,Tephra,4.0,50,5.0,,,48874.0,9.0,13.0,,,5
23,Iliwerung,Tephra,4.0,50,50.0,,,10148.0,2.0,3.0,,,5
24,Iliwerung,Tephra,4.0,50,100.0,,,8873.0,2.0,3.0,,,5
25,Iliwerung,Tephra,4.0,90,,,,,,,2484303.8,13.05,5
26,Iliwerung,Tephra,4.0,90,1.0,,,83150.0,12.0,17.0,,,5
27,Iliwerung,Tephra,4.0,90,5.0,,,34146.0,7.0,10.0,,,5
28,Iliwerung,Tephra,4.0,90,50.0,,,6295.0,1.0,2.0,,,5
29,Iliwerung,Tephra,4.0,90,100.0,,,4189.0,1.0,2.0,,,5
30,Iliwerung,Tephra,5.0,10,,,,,,,31678171.200000007,191.12,5
31,Iliwerung,Tephra,5.0,10,1.0,,,1385069.0,362.0,210.0,,,5
32,Iliwerung,Tephra,5.0,10,5.0,,,602473.0,62.0,129.0,,,5
33,Iliwerung,Tephra,5.0,10,50.0,,,206328.0,19.0,39.0,,,5
34,Iliwerung,Tephra,5.0,10,100.0,,,139742.0,16.0,28.0,,,5
35,Iliwerung,Tephra,5.0,50,,,,,,,18385860.6,95.34,5
36,Iliwerung,Tephra,5.0,50,1.0,,,766908.0,162.0,143.0,,,5
37,Iliwerung,Tephra,5.0,50,5.0,,,271927.0,29.0,50.0,,,5
38,Iliwerung,Tephra,5.0,50,50.0,,,95574.0,13.0,19.0,,,5
39,Iliwerung,Tephra,5.0,50,100.0,,,45471.0,8.0,12.0,,,5
40,Iliwerung,Tephra,5.0,90,,,,,,,11402401.3,54.49,5
41,Iliwerung,Tephra,5.0,90,1.0,,,299476.0,30.0,51.0,,,5
42,Iliwerung,Tephra,5.0,90,5.0,,,182162.0,16.0,36.0,,,5
43,Iliwerung,Tephra,5.0,90,50.0,,,51712.0,10.0,13.0,,,5
44,Iliwerung,Tephra,5.0,90,100.0,,,32234.0,6.0,10.0,,,5
0,Iliwerung,Tephra,3.0,10,,,,,,,1688569.3,4.99,6
1,Iliwerung,Tephra,3.0,10,1.0,,,37316.0,7.0,12.0,,,6
2,Iliwerung,Tephra,3.0,10,5.0,,,11812.0,2.0,4.0,,,6
3,Iliwerung,Tephra,3.0,10,50.0,,,3078.0,1.0,1.0,,,6
4,Iliwerung,Tephra,3.0,10,100.0,,,2080.0,0.0,1.0,,,6
5,Iliwerung,Tephra,3.0,50,,,,,,,1111002.1,3.65,6
6,Iliwerung,Tephra,3.0,50,1.0,,,18725.0,5.0,6.0,,,6
7,Iliwerung,Tephra,3.0,50,5.0,,,10374.0,2.0,3.0,,,6
8,Iliwerung,Tephra,3.0,50,50.0,,,2390.0,1.0,1.0,,,6
9,Iliwerung,Tephra,3.0,50,100.0,,,1771.0,0.0,0.0,,,6
10,Iliwerung,Tephra,3.0,90,,,,,,,919138.3,1.61,6
11,Iliwerung,Tephra,3.0,90,1.0,,,14643.0,4.0,4.0,,,6
12,Iliwerung,Tephra,3.0,90,5.0,,,8087.0,1.0,3.0,,,6
13,Iliwerung,Tephra,3.0,90,50.0,,,2103.0,0.0,1.0,,,6
14,Iliwerung,Tephra,3.0,90,100.0,,,1465.0,0.0,0.0,,,6
15,Iliwerung,Tephra,4.0,10,,,,,,,5537272.4,34.87,6
16,Iliwerung,Tephra,4.0,10,1.0,,,225348.0,25.0,44.0,,,6
17,Iliwerung,Tephra,4.0,10,5.0,,,149139.0,15.0,28.0,,,6
18,Iliwerung,Tephra,4.0,10,50.0,,,17009.0,5.0,5.0,,,6
19,Iliwerung,Tephra,4.0,10,100.0,,,14464.0,3.0,4.0,,,6
20,Iliwerung,Tephra,4.0,50,,,,,,,4514374.5,18.8,6
21,Iliwerung,Tephra,4.0,50,1.0,,,186996.0,18.0,37.0,,,6
22,Iliwerung,Tephra,4.0,50,5.0,,,91916.0,10.0,21.0,,,6
23,Iliwerung,Tephra,4.0,50,50.0,,,14683.0,4.0,4.0,,,6
24,Iliwerung,Tephra,4.0,50,100.0,,,10758.0,2.0,4.0,,,6
25,Iliwerung,Tephra,4.0,90,,,,,,,3253663.2,6.45,6
26,Iliwerung,Tephra,4.0,90,1.0,,,131924.0,14.0,27.0,,,6
27,Iliwerung,Tephra,4.0,90,5.0,,,39586.0,6.0,12.0,,,6
28,Iliwerung,Tephra,4.0,90,50.0,,,10584.0,2.0,3.0,,,6
29,Iliwerung,Tephra,4.0,90,100.0,,,7642.0,1.0,3.0,,,6
30,Iliwerung,Tephra,5.0,10,,,,,,,33021519.6,192.42,6
31,Iliwerung,Tephra,5.0,10,1.0,,,1556318.0,447.0,232.0,,,6
32,Iliwerung,Tephra,5.0,10,5.0,,,688111.0,68.0,103.0,,,6
33,Iliwerung,Tephra,5.0,10,50.0,,,207878.0,24.0,42.0,,,6
34,Iliwerung,Tephra,5.0,10,100.0,,,149568.0,17.0,29.0,,,6
35,Iliwerung,Tephra,5.0,50,,,,,,,19686163.700000007,113.38,6
36,Iliwerung,Tephra,5.0,50,1.0,,,733608.0,92.0,107.0,,,6
37,Iliwerung,Tephra,5.0,50,5.0,,,449044.0,41.0,72.0,,,6
38,Iliwerung,Tephra,5.0,50,50.0,,,151529.0,15.0,28.0,,,6
39,Iliwerung,Tephra,5.0,50,100.0,,,82152.0,9.0,20.0,,,6
40,Iliwerung,Tephra,5.0,90,,,,,,,13170060.0,60.97,6
41,Iliwerung,Tephra,5.0,90,1.0,,,492502.0,54.0,77.0,,,6
42,Iliwerung,Tephra,5.0,90,5.0,,,223544.0,24.0,44.0,,,6
43,Iliwerung,Tephra,5.0,90,50.0,,,67222.0,7.0,16.0,,,6
44,Iliwerung,Tephra,5.0,90,100.0,,,30730.0,6.0,10.0,,,6
0,Iliwerung,Tephra,3.0,10,,,,,,,1510778.3,5.22,7
1,Iliwerung,Tephra,3.0,10,1.0,,,33283.0,7.0,10.0,,,7
2,Iliwerung,Tephra,3.0,10,5.0,,,11814.0,2.0,4.0,,,7
3,Iliwerung,Tephra,3.0,10,50.0,,,3068.0,1.0,1.0,,,7
4,Iliwerung,Tephra,3.0,10,100.0,,,2072.0,0.0,1.0,,,7
5,Iliwerung,Tephra,3.0,50,,,,,,,1178344.9,2.47,7
6,Iliwerung,Tephra,3.0,50,1.0,,,17598.0,5.0,5.0,,,7
7,Iliwerung,Tephra,3.0,50,5.0,,,10656.0,2.0,4.0,,,7
8,Iliwerung,Tephra,3.0,50,50.0,,,2588.0,1.0,1.0,,,7
9,Iliwerung,Tephra,3.0,50,100.0,,,2023.0,0.0,1.0,,,7
10,Iliwerung,Tephra,3.0,90,,,,,,,930079.4,1.52,7
11,Iliwerung,Tephra,3.0,90,1.0,,,15030.0,4.0,4.0,,,7
12,Iliwerung,Tephra,3.0,90,5.0,,,8732.0,2.0,3.0,,,7
13,Iliwerung,Tephra,3.0,90,50.0,,,2080.0,0.0,1.0,,,7
14,Iliwerung,Tephra,3.0,90,100.0,,,1386.0,0.0,0.0,,,7
15,Iliwerung,Tephra,4.0,10,,,,,,,5541669.6,28.71,7
16,Iliwerung,Tephra,4.0,10,1.0,,,222263.0,24.0,43.0,,,7
17,Iliwerung,Tephra,4.0,10,5.0,,,139731.0,11.0,28.0,,,7
18,Iliwerung,Tephra,4.0,10,50.0,,,15723.0,4.0,4.0,,,7
19,Iliwerung,Tephra,4.0,10,100.0,,,14709.0,3.0,4.0,,,7
20,Iliwerung,Tephra,4.0,50,,,,,,,4464655.4,16.91,7
21,Iliwerung,Tephra,4.0,50,1.0,,,197699.0,23.0,41.0,,,7
22,Iliwerung,Tephra,4.0,50,5.0,,,97733.0,9.0,21.0,,,7
23,Iliwerung,Tephra,4.0,50,50.0,,,15355.0,3.0,4.0,,,7
24,Iliwerung,Tephra,4.0,50,100.0,,,11543.0,1.0,4.0,,,7
25,Iliwerung,Tephra,4.0,90,,,,,,,3884521.5,9.6,7
26,Iliwerung,Tephra,4.0,90,1.0,,,154096.0,14.0,33.0,,,7
27,Iliwerung,Tephra,4.0,90,5.0,,,65376.0,7.0,17.0,,,7
28,Iliwerung,Tephra,4.0,90,50.0,,,12511.0,3.0,4.0,,,7
29,Iliwerung,Tephra,4.0,90,100.0,,,8284.0,1.0,3.0,,,7
30,Iliwerung,Tephra,5.0,10,,,,,,,29139105.3,166.44,7
31,Iliwerung,Tephra,5.0,10,1.0,,,1094112.0,248.0,146.0,,,7
32,Iliwerung,Tephra,5.0,10,5.0,,,664820.0,68.0,101.0,,,7
33,Iliwerung,Tephra,5.0,10,50.0,,,213771.0,24.0,42.0,,,7
34,Iliwerung,Tephra,5.0,10,100.0,,,134648.0,16.0,27.0,,,7
35,Iliwerung,Tephra,5.0,50,,,,,,,22183444.0,99.47,7
36,Iliwerung,Tephra,5.0,50,1.0,,,856194.0,125.0,122.0,,,7
37,Iliwerung,Tephra,5.0,50,5.0,,,495782.0,54.0,78.0,,,7
38,Iliwerung,Tephra,5.0,50,50.0,,,137056.0,12.0,27.0,,,7
39,Iliwerung,Tephra,5.0,50,100.0,,,90392.0,9.0,20.0,,,7
40,Iliwerung,Tephra,5.0,90,,,,,,,13714965.4,64.34,7
41,Iliwerung,Tephra,5.0,90,1.0,,,656613.0,64.0,98.0,,,7
42,Iliwerung,Tephra,5.0,90,5.0,,,433118.0,40.0,69.0,,,7
43,Iliwerung,Tephra,5.0,90,50.0,,,94882.0,9.0,20.0,,,7
44,Iliwerung,Tephra,5.0,90,100.0,,,36063.0,6.0,8.0,,,7
0,Iliwerung,Tephra,3.0,10,,,,,,,1568959.3,5.06,8
1,Iliwerung,Tephra,3.0,10,1.0,,,51265.0,7.0,14.0,,,8
2,Iliwerung,Tephra,3.0,10,5.0,,,14423.0,3.0,4.0,,,8
3,Iliwerung,Tephra,3.0,10,50.0,,,3194.0,1.0,1.0,,,8
4,Iliwerung,Tephra,3.0,10,100.0,,,2230.0,0.0,1.0,,,8
5,Iliwerung,Tephra,3.0,50,,,,,,,1199707.9,2.5,8
6,Iliwerung,Tephra,3.0,50,1.0,,,18220.0,5.0,6.0,,,8
7,Iliwerung,Tephra,3.0,50,5.0,,,11470.0,2.0,4.0,,,8
8,Iliwerung,Tephra,3.0,50,50.0,,,2711.0,1.0,1.0,,,8
9,Iliwerung,Tephra,3.0,50,100.0,,,2025.0,0.0,1.0,,,8
10,Iliwerung,Tephra,3.0,90,,,,,,,929569.3,0.97,8
11,Iliwerung,Tephra,3.0,90,1.0,,,15191.0,4.0,4.0,,,8
12,Iliwerung,Tephra,3.0,90,5.0,,,8395.0,1.0,3.0,,,8
13,Iliwerung,Tephra,3.0,90,50.0,,,2092.0,0.0,1.0,,,8
14,Iliwerung,Tephra,3.0,90,100.0,,,1382.0,0.0,0.0,,,8
15,Iliwerung,Tephra,4.0,10,,,,,,,5947401.8,28.92,8
16,Iliwerung,Tephra,4.0,10,1.0,,,260818.0,29.0,46.0,,,8
17,Iliwerung,Tephra,4.0,10,5.0,,,170968.0,21.0,37.0,,,8
18,Iliwerung,Tephra,4.0,10,50.0,,,15821.0,5.0,4.0,,,8
19,Iliwerung,Tephra,4.0,10,100.0,,,15033.0,3.0,4.0,,,8
20,Iliwerung,Tephra,4.0,50,,,,,,,5131252.2,16.64,8
21,Iliwerung,Tephra,4.0,50,1.0,,,212331.0,24.0,42.0,,,8
22,Iliwerung,Tephra,4.0,50,5.0,,,110294.0,9.0,24.0,,,8
23,Iliwerung,Tephra,4.0,50,50.0,,,15360.0,3.0,4.0,,,8
24,Iliwerung,Tephra,4.0,50,100.0,,,12941.0,3.0,4.0,,,8
25,Iliwerung,Tephra,4.0,90,,,,,,,4094614.0,6.81,8
26,Iliwerung,Tephra,4.0,90,1.0,,,176480.0,17.0,37.0,,,8
27,Iliwerung,Tephra,4.0,90,5.0,,,80436.0,8.0,18.0,,,8
28,Iliwerung,Tephra,4.0,90,50.0,,,13850.0,3.0,4.0,,,8
29,Iliwerung,Tephra,4.0,90,100.0,,,8549.0,1.0,3.0,,,8
30,Iliwerung,Tephra,5.0,10,,,,,,,34302209.8,199.4,8
31,Iliwerung,Tephra,5.0,10,1.0,,,1341978.0,257.0,171.0,,,8
32,Iliwerung,Tephra,5.0,10,5.0,,,875633.0,133.0,127.0,,,8
33,Iliwerung,Tephra,5.0,10,50.0,,,238928.0,26.0,44.0,,,8
34,Iliwerung,Tephra,5.0,10,100.0,,,168835.0,19.0,36.0,,,8
35,Iliwerung,Tephra,5.0,50,,,,,,,24584640.200000007,125.25,8
36,Iliwerung,Tephra,5.0,50,1.0,,,891430.0,149.0,130.0,,,8
37,Iliwerung,Tephra,5.0,50,5.0,,,527105.0,57.0,84.0,,,8
38,Iliwerung,Tephra,5.0,50,50.0,,,175426.0,18.0,37.0,,,8
39,Iliwerung,Tephra,5.0,50,100.0,,,107015.0,10.0,23.0,,,8
40,Iliwerung,Tephra,5.0,90,,,,,,,14851481.0,70.99,8
41,Iliwerung,Tephra,5.0,90,1.0,,,701422.0,75.0,102.0,,,8
42,Iliwerung,Tephra,5.0,90,5.0,,,469421.0,49.0,74.0,,,8
43,Iliwerung,Tephra,5.0,90,50.0,,,99763.0,9.0,22.0,,,8
44,Iliwerung,Tephra,5.0,90,100.0,,,69109.0,7.0,15.0,,,8
0,Iliwerung,Tephra,3.0,10,,,,,,,1758592.9,4.36,9
1,Iliwerung,Tephra,3.0,10,1.0,,,65633.0,7.0,16.0,,,9
2,Iliwerung,Tephra,3.0,10,5.0,,,13981.0,4.0,4.0,,,9
3,Iliwerung,Tephra,3.0,10,50.0,,,3285.0,1.0,1.0,,,9
4,Iliwerung,Tephra,3.0,10,100.0,,,2102.0,0.0,1.0,,,9
5,Iliwerung,Tephra,3.0,50,,,,,,,1521047.8,2.65,9
6,Iliwerung,Tephra,3.0,50,1.0,,,27752.0,6.0,9.0,,,9
7,Iliwerung,Tephra,3.0,50,5.0,,,10783.0,2.0,4.0,,,9
8,Iliwerung,Tephra,3.0,50,50.0,,,2578.0,1.0,1.0,,,9
9,Iliwerung,Tephra,3.0,50,100.0,,,1997.0,0.0,1.0,,,9
10,Iliwerung,Tephra,3.0,90,,,,,,,993562.9,1.39,9
11,Iliwerung,Tephra,3.0,90,1.0,,,16184.0,5.0,5.0,,,9
12,Iliwerung,Tephra,3.0,90,5.0,,,9718.0,2.0,3.0,,,9
13,Iliwerung,Tephra,3.0,90,50.0,,,2259.0,0.0,1.0,,,9
14,Iliwerung,Tephra,3.0,90,100.0,,,1708.0,0.0,0.0,,,9
15,Iliwerung,Tephra,4.0,10,,,,,,,6200204.5,28.16,9
16,Iliwerung,Tephra,4.0,10,1.0,,,265304.0,29.0,46.0,,,9
17,Iliwerung,Tephra,4.0,10,5.0,,,188764.0,21.0,38.0,,,9
18,Iliwerung,Tephra,4.0,10,50.0,,,19773.0,6.0,6.0,,,9
19,Iliwerung,Tephra,4.0,10,100.0,,,15406.0,4.0,4.0,,,9
20,Iliwerung,Tephra,4.0,50,,,,,,,4774887.4,17.62,9
21,Iliwerung,Tephra,4.0,50,1.0,,,202134.0,23.0,41.0,,,9
22,Iliwerung,Tephra,4.0,50,5.0,,,124535.0,10.0,26.0,,,9
23,Iliwerung,Tephra,4.0,50,50.0,,,15714.0,4.0,4.0,,,9
24,Iliwerung,Tephra,4.0,50,100.0,,,12178.0,2.0,4.0,,,9
25,Iliwerung,Tephra,4.0,90,,,,,,,4180405.5,8.76,9
26,Iliwerung,Tephra,4.0,90,1.0,,,164524.0,16.0,34.0,,,9
27,Iliwerung,Tephra,4.0,90,5.0,,,67964.0,8.0,17.0,,,9
28,Iliwerung,Tephra,4.0,90,50.0,,,12931.0,3.0,4.0,,,9
29,Iliwerung,Tephra,4.0,90,100.0,,,9268.0,1.0,3.0,,,9
30,Iliwerung,Tephra,5.0,10,,,,,,,38375664.0,261.2,9
31,Iliwerung,Tephra,5.0,10,1.0,,,1547287.0,346.0,228.0,,,9
32,Iliwerung,Tephra,5.0,10,5.0,,,880152.0,132.0,124.0,,,9
33,Iliwerung,Tephra,5.0,10,50.0,,,256524.0,29.0,45.0,,,9
34,Iliwerung,Tephra,5.0,10,100.0,,,193802.0,24.0,40.0,,,9
35,Iliwerung,Tephra,5.0,50,,,,,,,21451612.700000007,116.28,9
36,Iliwerung,Tephra,5.0,50,1.0,,,841071.0,116.0,117.0,,,9
37,Iliwerung,Tephra,5.0,50,5.0,,,482308.0,50.0,75.0,,,9
38,Iliwerung,Tephra,5.0,50,50.0,,,158278.0,14.0,31.0,,,9
39,Iliwerung,Tephra,5.0,50,100.0,,,96309.0,9.0,22.0,,,9
40,Iliwerung,Tephra,5.0,90,,,,,,,12879982.7,65.56,9
41,Iliwerung,Tephra,5.0,90,1.0,,,491406.0,56.0,77.0,,,9
42,Iliwerung,Tephra,5.0,90,5.0,,,269625.0,30.0,47.0,,,9
43,Iliwerung,Tephra,5.0,90,50.0,,,96981.0,8.0,23.0,,,9
44,Iliwerung,Tephra,5.0,90,100.0,,,54108.0,7.0,13.0,,,9
0,Iliwerung,Tephra,3.0,10,,,,,,,1597403.4,4.32,10
1,Iliwerung,Tephra,3.0,10,1.0,,,52011.0,7.0,14.0,,,10
2,Iliwerung,Tephra,3.0,10,5.0,,,12468.0,3.0,4.0,,,10
3,Iliwerung,Tephra,3.0,10,50.0,,,2736.0,1.0,1.0,,,10
4,Iliwerung,Tephra,3.0,10,100.0,,,2009.0,0.0,1.0,,,10
5,Iliwerung,Tephra,3.0,50,,,,,,,1567943.2,3.35,10
6,Iliwerung,Tephra,3.0,50,1.0,,,38060.0,6.0,12.0,,,10
7,Iliwerung,Tephra,3.0,50,5.0,,,10450.0,2.0,4.0,,,10
8,Iliwerung,Tephra,3.0,50,50.0,,,2622.0,1.0,1.0,,,10
9,Iliwerung,Tephra,3.0,50,100.0,,,1894.0,0.0,1.0,,,10
10,Iliwerung,Tephra,3.0,90,,,,,,,1404562.9,2.28,10
11,Iliwerung,Tephra,3.0,90,1.0,,,23681.0,5.0,8.0,,,10
12,Iliwerung,Tephra,3.0,90,5.0,,,8662.0,2.0,3.0,,,10
13,Iliwerung,Tephra,3.0,90,50.0,,,2134.0,0.0,1.0,,,10
14,Iliwerung,Tephra,3.0,90,100.0,,,1502.0,0.0,0.0,,,10
15,Iliwerung,Tephra,4.0,10,,,,,,,8084099.6000000015,37.03,10
16,Iliwerung,Tephra,4.0,10,1.0,,,221603.0,25.0,44.0,,,10
17,Iliwerung,Tephra,4.0,10,5.0,,,163951.0,16.0,30.0,,,10
18,Iliwerung,Tephra,4.0,10,50.0,,,34550.0,7.0,10.0,,,10
19,Iliwerung,Tephra,4.0,10,100.0,,,20833.0,5.0,8.0,,,10
20,Iliwerung,Tephra,4.0,50,,,,,,,5027325.4,17.66,10
21,Iliwerung,Tephra,4.0,50,1.0,,,195866.0,20.0,39.0,,,10
22,Iliwerung,Tephra,4.0,50,5.0,,,128825.0,15.0,27.0,,,10
23,Iliwerung,Tephra,4.0,50,50.0,,,20340.0,5.0,7.0,,,10
24,Iliwerung,Tephra,4.0,50,100.0,,,11826.0,3.0,4.0,,,10
25,Iliwerung,Tephra,4.0,90,,,,,,,3774100.4,7.93,10
26,Iliwerung,Tephra,4.0,90,1.0,,,157353.0,15.0,31.0,,,10
27,Iliwerung,Tephra,4.0,90,5.0,,,63403.0,8.0,16.0,,,10
28,Iliwerung,Tephra,4.0,90,50.0,,,12366.0,3.0,4.0,,,10
29,Iliwerung,Tephra,4.0,90,100.0,,,9851.0,2.0,3.0,,,10
30,Iliwerung,Tephra,5.0,10,,,,,,,32890164.3,323.45,10
31,Iliwerung,Tephra,5.0,10,1.0,,,1199791.0,264.0,196.0,,,10
32,Iliwerung,Tephra,5.0,10,5.0,,,565355.0,63.0,89.0,,,10
33,Iliwerung,Tephra,5.0,10,50.0,,,213544.0,25.0,43.0,,,10
34,Iliwerung,Tephra,5.0,10,100.0,,,177794.0,17.0,35.0,,,10
35,Iliwerung,Tephra,5.0,50,,,,,,,21257388.4,173.45,10
36,Iliwerung,Tephra,5.0,50,1.0,,,752753.0,81.0,108.0,,,10
37,Iliwerung,Tephra,5.0,50,5.0,,,486444.0,47.0,76.0,,,10
